song_id,artist,lyric_text,label
2018,def leppard,"sparks on steel, i bite the dark back
no quiet left in me, only thunder in my chest",angry
2019,alicia keys,"every small heartbeat feels like a bright parade
i laugh out loud and the day laughs with me
sun on my shoulders, streets singing my name",happy
2020,bruce channel,"i float where the light goes, unafraid to drift
breeze in the window, time moving easy
slow tide in the veins, faces warm and kind",relaxed
2021,sara bareilles  ingrid michaelson,"sun on my shoulders, streets singing my name
every small heartbeat feels like a bright parade
i laugh out loud and the day laughs with me",happy
2022,ledisi,"every small heartbeat feels like a bright parade
i laugh out loud and the day laughs with me
sun on my shoulders, streets singing my name",happy
2023,echoing angels,"breeze in the window, time moving easy
slow tide in the veins, faces warm and kind",relaxed
2024,al jarreau,"i float where the light goes, unafraid to drift
breeze in the window, time moving easy",relaxed
2025,the temptations,"every small heartbeat feels like a bright parade
i laugh out loud and the day laughs with me
sun on my shoulders, streets singing my name",happy
2026,the supremes,"slow tide in the veins, faces warm and kind
i float where the light goes, unafraid to drift
breeze in the window, time moving easy",relaxed
2028,dethklok,"no quiet left in me, only thunder in my chest
i keep walking through the fire till it learns my name",angry
2030,wayne brady,"sun on my shoulders, streets singing my name
every small heartbeat feels like a bright parade
i laugh out loud and the day laughs with me",happy
2031,luther vandross,"every small heartbeat feels like a bright parade
i laugh out loud and the day laughs with me
sun on my shoulders, streets singing my name",happy
2032,boyz ii men,"every small heartbeat feels like a bright parade
i laugh out loud and the day laughs with me",happy
2033,luther vandross,"sun on my shoulders, streets singing my name
every small heartbeat feels like a bright parade
i laugh out loud and the day laughs with me",happy
2034,wilson phillips,"i float where the light goes, unafraid to drift
breeze in the window, time moving easy",relaxed
2035,leann rimes,"i float where the light goes, unafraid to drift
breeze in the window, time moving easy",relaxed
2036,harry connick jr,"i laugh out loud and the day laughs with me
sun on my shoulders, streets singing my name
every small heartbeat feels like a bright parade",happy
2037,jackie evancho,"slow tide in the veins, faces warm and kind
i float where the light goes, unafraid to drift",relaxed
2039,point of grace,"every small heartbeat feels like a bright parade
i laugh out loud and the day laughs with me",happy
2040,transsiberian orchestra,"breeze in the window, time moving easy
slow tide in the veins, faces warm and kind
i float where the light goes, unafraid to drift",relaxed
2041,transsiberian orchestra,"i laugh out loud and the day laughs with me
sun on my shoulders, streets singing my name
every small heartbeat feels like a bright parade",happy
2042,celine dion,"i laugh out loud and the day laughs with me
sun on my shoulders, streets singing my name",happy
2045,harry connick jr,"i float where the light goes, unafraid to drift
breeze in the window, time moving easy
slow tide in the veins, faces warm and kind",relaxed
2046,rachelle ferrell,"sun on my shoulders, streets singing my name
every small heartbeat feels like a bright parade",happy
2047,ella fitzgerald,"slow tide in the veins, faces warm and kind
i float where the light goes, unafraid to drift",relaxed
2048,don henley,"slow tide in the veins, faces warm and kind
i float where the light goes, unafraid to drift",relaxed
2051,jerry lee lewis,"the room keeps your echo, soft and blue
i count the miles between breaths and call it home
night holds my hand where your shadow used to be",sad
2052,elvis presley,"i laugh out loud and the day laughs with me
sun on my shoulders, streets singing my name",happy
2053,johnny cash,"breeze in the window, time moving easy
slow tide in the veins, faces warm and kind
i float where the light goes, unafraid to drift",relaxed
2054,johnny cash,"i float where the light goes, unafraid to drift
breeze in the window, time moving easy",relaxed
2056,dashboard confessional,"the room keeps your echo, soft and blue
i count the miles between breaths and call it home
night holds my hand where your shadow used to be",sad
2057,carrie underwood,"i float where the light goes, unafraid to drift
breeze in the window, time moving easy",relaxed
2060,the ramones,"i count the miles between breaths and call it home
night holds my hand where your shadow used to be",sad
2061,asobi seksu,"the room keeps your echo, soft and blue
i count the miles between breaths and call it home
night holds my hand where your shadow used to be",sad
2062,mastodon,"sparks on steel, i bite the dark back
no quiet left in me, only thunder in my chest",angry
2063,symphony x,"no quiet left in me, only thunder in my chest
i keep walking through the fire till it learns my name",angry
2064,geoff bullock,"i laugh out loud and the day laughs with me
sun on my shoulders, streets singing my name",happy
2065,keb mo,"i count the miles between breaths and call it home
night holds my hand where your shadow used to be
the room keeps your echo, soft and blue",sad
2066,lindsey buckingham,"no quiet left in me, only thunder in my chest
i keep walking through the fire till it learns my name",angry
2067,the temper trap,"no quiet left in me, only thunder in my chest
i keep walking through the fire till it learns my name",angry
2069,the go team,"the room keeps your echo, soft and blue
i count the miles between breaths and call it home
night holds my hand where your shadow used to be",sad
2070,kaiser chiefs,"breeze in the window, time moving easy
slow tide in the veins, faces warm and kind",relaxed
2072,tony bennett,"slow tide in the veins, faces warm and kind
i float where the light goes, unafraid to drift
breeze in the window, time moving easy",relaxed
2073,sara groves,"every small heartbeat feels like a bright parade
i laugh out loud and the day laughs with me
sun on my shoulders, streets singing my name",happy
2075,underworld,"night holds my hand where your shadow used to be
the room keeps your echo, soft and blue",sad
2077,iggy  the stooges,"i keep walking through the fire till it learns my name
sparks on steel, i bite the dark back
no quiet left in me, only thunder in my chest",angry
2078,rachelle ferrell,"i laugh out loud and the day laughs with me
sun on my shoulders, streets singing my name
every small heartbeat feels like a bright parade",happy
2079,cassandra wilson,"i count the miles between breaths and call it home
night holds my hand where your shadow used to be
the room keeps your echo, soft and blue",sad
2080,gregg allman,"every small heartbeat feels like a bright parade
i laugh out loud and the day laughs with me
sun on my shoulders, streets singing my name",happy
2081,jj grey  mofro,"i float where the light goes, unafraid to drift
breeze in the window, time moving easy",relaxed
2082,bettye lavette,"sun on my shoulders, streets singing my name
every small heartbeat feels like a bright parade
i laugh out loud and the day laughs with me",happy
2083,cowboy junkies,"i count the miles between breaths and call it home
night holds my hand where your shadow used to be",sad
2084,nitzer ebb,"i keep walking through the fire till it learns my name
sparks on steel, i bite the dark back
no quiet left in me, only thunder in my chest",angry
2086,killing joke,"i keep walking through the fire till it learns my name
sparks on steel, i bite the dark back",angry
2089,jet,"i keep walking through the fire till it learns my name
sparks on steel, i bite the dark back",angry
